_unit_id,_golden,_unit_state,_trusted_judgments,_last_judgment_at,house_types,house_types:confidence,residential_yes,residential_yes:confidence,sidewalk_ok,sidewalk_ok:confidence,aadress,house_types_gold,lat,long,residential_yes_gold,sidewalk_ok_gold,url,low_confidence_residential
752055246,False,finalized,1,7/9/15 7:04,private_house,1.0,yes,1.0,yes,1.0,"1704-1740 Warrensville Center Road, Cleveland Heights, OH 44121, USA",,41.51159289,-81.53651099,,,"http://maps.google.com/maps?cbll=41.511593,-81.536511&layer=c",False
752055247,False,finalized,1,7/9/15 7:02,private_house,1.0,yes,1.0,yes,1.0,"4042 Stonehaven Road, South Euclid, OH 44121, USA",,41.50865792,-81.53456329,,,"http://maps.google.com/maps?cbll=41.508658,-81.534563&layer=c",False
752055248,False,finalized,1,7/9/15 6:57,private_house,1.0,yes,1.0,yes,1.0,"3200 Pierce Court, Antioch, CA 94509, USA",,37.98738196,-121.8211411,,,"http://maps.google.com/maps?cbll=37.987382,-121.821141&layer=c",False
752055249,False,finalized,1,7/9/15 6:53,private_house,1.0,yes,1.0,yes,1.0,"3008 Longview Road, Antioch, CA 94509, USA",,37.98854592,-121.8172157,,,"http://maps.google.com/maps?cbll=37.988546,-121.817216&layer=c",False
752055250,False,finalized,1,7/9/15 7:01,private_house,1.0,yes,1.0,yes,1.0,"4481 West 62nd Street, Windsor Hills, CA 90043, USA",,33.98372729,-118.3544232,,,"http://maps.google.com/maps?cbll=33.983727,-118.354423&layer=c",False
752055251,False,finalized,1,7/9/15 7:34,private_house,1.0,yes,1.0,yes,1.0,"1314 North Park Avenue, Inglewood, CA 90302, USA",,33.97989595,-118.3453849,,,"http://maps.google.com/maps?cbll=33.979896,-118.345385&layer=c",False
752055252,False,finalized,1,7/9/15 6:46,private_house,1.0,yes,1.0,yes,1.0,"4512 Ladoga Avenue, Lakewood, CA 90713, USA",,33.83996592,-118.103133,,,"http://maps.google.com/maps?cbll=33.839966,-118.103133&layer=c",False
752055253,False,finalized,1,7/9/15 7:12,private_house,1.0,yes,1.0,yes,1.0,"4523 Knoxville Avenue, Lakewood, CA 90713, USA",,33.84024667,-118.1044946,,,"http://maps.google.com/maps?cbll=33.840247,-118.104495&layer=c",False
752055254,False,finalized,1,7/9/15 7:03,private_house,1.0,yes,1.0,yes,1.0,"5722 87th Place, Lubbock, TX 79424, USA",,33.51417678,-101.9389955,,,"http://maps.google.com/maps?cbll=33.514177,-101.938996&layer=c",False
752055255,False,finalized,1,7/9/15 6:42,private_house,1.0,yes,1.0,yes,1.0,"6005 88th Place, Lubbock, TX 79424, USA",,33.51345821,-101.9453842,,,"http://maps.google.com/maps?cbll=33.513458,-101.945384&layer=c",False
752055256,False,finalized,1,7/9/15 6:59,private_house,1.0,yes,1.0,yes,1.0,"354 Niver Avenue, Allen Park, MI 48101, USA",,42.2402245,-83.21466597,,,"http://maps.google.com/maps?cbll=42.240225,-83.214666&layer=c",False
752055257,False,finalized,1,7/9/15 6:47,private_house,1.0,yes,1.0,yes,1.0,"406 Reeck Road, Allen Park, MI 48101, USA",,42.23226655,-83.22024518,,,"http://maps.google.com/maps?cbll=42.232267,-83.220245&layer=c",False
752055258,False,finalized,1,7/9/15 6:38,private_house,1.0,yes,1.0,yes,1.0,"North Wantagh Avenue, Bethpage, NY 11714, USA",,40.73010542,-73.49668564,,,"http://maps.google.com/maps?cbll=40.730105,-73.496686&layer=c",False
752055259,False,finalized,1,7/9/15 6:42,private_house,1.0,yes,1.0,yes,1.0,"3628 Prairie Path, Bethpage, NY 11714, USA",,40.73759458,-73.50067681,,,"http://maps.google.com/maps?cbll=40.737595,-73.500677&layer=c",False
752055260,False,finalized,1,7/9/15 6:29,private_house,1.0,yes,1.0,yes,1.0,"22004 Cedar Street, Saint Clair Shores, MI 48081, USA",,42.49496866,-82.89335898,,,"http://maps.google.com/maps?cbll=42.494969,-82.893359&layer=c",False
752055261,False,finalized,1,7/9/15 6:47,private_house,1.0,yes,1.0,yes,1.0,"26622 Rosewood Street, Roseville, MI 48066, USA",,42.49234793,-82.93694691,,,"http://maps.google.com/maps?cbll=42.492348,-82.936947&layer=c",False
752055262,False,finalized,1,7/9/15 6:57,,,no,1.0,,,"26000-26054 Belleair Street, Roseville, MI 48066, USA",,42.48815321,-82.92527963,,,"http://maps.google.com/maps?cbll=42.488153,-82.925280&layer=c",False
752055263,False,finalized,1,7/9/15 6:38,private_house,1.0,yes,1.0,yes,1.0,"5616 Green Hollow Lane, The Colony, TX 75056, USA",,33.08985517,-96.86951263,,,"http://maps.google.com/maps?cbll=33.089855,-96.869513&layer=c",False
752055264,False,finalized,1,7/9/15 6:37,private_house,1.0,yes,1.0,yes,1.0,"Morning Star Drive, The Colony, TX 75056, USA",,33.09088557,-96.86368698,,,"http://maps.google.com/maps?cbll=33.090886,-96.863687&layer=c",False
752055265,False,finalized,1,7/9/15 7:02,private_house,1.0,yes,1.0,yes,1.0,"3552 27th Avenue South, Minneapolis, MN 55406, USA",,44.93797693,-93.23373594,,,"http://maps.google.com/maps?cbll=44.937977,-93.233736&layer=c",False
752055266,False,finalized,1,7/9/15 6:57,private_house,1.0,yes,1.0,yes,1.0,"3928 22nd Avenue South, Minneapolis, MN 55407, USA",,44.93135313,-93.24133991,,,"http://maps.google.com/maps?cbll=44.931353,-93.241340&layer=c",False
752055267,False,finalized,1,7/9/15 6:45,,,no,1.0,,,"6440 Del Amo Boulevard, Lakewood, CA 90713, USA",,33.84667835,-118.1062368,,,"http://maps.google.com/maps?cbll=33.846678,-118.106237&layer=c",False
752055268,False,finalized,1,7/9/15 6:55,private_house,1.0,yes,1.0,yes,1.0,"4728 Conquista Avenue, Lakewood, CA 90713, USA",,33.84405636,-118.1085523,,,"http://maps.google.com/maps?cbll=33.844056,-118.108552&layer=c",False
752055269,False,finalized,1,7/9/15 6:42,private_house,1.0,yes,1.0,yes,1.0,"3025 North 87th Drive, Phoenix, AZ 85037, USA",,33.48240516,-112.2470733,,,"http://maps.google.com/maps?cbll=33.482405,-112.247073&layer=c",False
752055270,False,finalized,1,7/9/15 6:36,private_house,1.0,yes,1.0,yes,1.0,"8537 West Monterey Way, Phoenix, AZ 85037, USA",,33.4843586,-112.2425242,,,"http://maps.google.com/maps?cbll=33.484359,-112.242524&layer=c",False
752055271,False,finalized,1,7/9/15 6:54,private_house,1.0,yes,1.0,yes,1.0,"10000 South Talman Avenue, Chicago, IL 60655, USA",,41.71164523,-87.68836476,,,"http://maps.google.com/maps?cbll=41.711645,-87.688365&layer=c",False
752055272,False,finalized,1,7/9/15 7:02,private_house,1.0,yes,1.0,yes,1.0,"2837 West 100th Place, Evergreen Park, IL 60805, USA",,41.71055952,-87.69338282,,,"http://maps.google.com/maps?cbll=41.710560,-87.693383&layer=c",False
752055273,False,finalized,1,7/9/15 6:34,private_house,1.0,yes,1.0,yes,1.0,"5337 West Cinnabar Avenue, Glendale, AZ 85302, USA",,33.57579152,-112.1755099,,,"http://maps.google.com/maps?cbll=33.575792,-112.175510&layer=c",False
752055274,False,finalized,1,7/9/15 6:31,private_house,1.0,yes,1.0,yes,1.0,"10036 North 49th Lane, Glendale, AZ 85302, USA",,33.57777946,-112.16669,,,"http://maps.google.com/maps?cbll=33.577779,-112.166690&layer=c",False
752055275,False,finalized,1,7/9/15 6:37,private_house,1.0,yes,1.0,yes,1.0,"14822 Jenny Drive, Warren, MI 48088, USA",,42.53294296,-82.97278297,,,"http://maps.google.com/maps?cbll=42.532943,-82.972783&layer=c",False
752055276,False,finalized,1,7/9/15 6:32,private_house,1.0,yes,1.0,yes,1.0,"32343-32399 Bunert Road, Warren, MI 48088, USA",,42.53433199,-82.97909762,,,"http://maps.google.com/maps?cbll=42.534332,-82.979098&layer=c",False
752055277,False,finalized,1,7/9/15 6:44,private_house,1.0,yes,1.0,yes,1.0,"434 South Park Road, La Grange, IL 60525, USA",,41.80553883,-87.88103436,,,"http://maps.google.com/maps?cbll=41.805539,-87.881034&layer=c",False
752055278,False,finalized,1,7/9/15 6:55,private_house,1.0,yes,1.0,yes,1.0,"321 South Park Road, La Grange, IL 60525, USA",,41.80795579,-87.88022813,,,"http://maps.google.com/maps?cbll=41.807956,-87.880228&layer=c",False
752055279,False,finalized,1,7/9/15 6:33,private_house,1.0,yes,1.0,yes,1.0,"28570 Stuart Avenue, Southfield, MI 48076, USA",,42.50045697,-83.21410316,,,"http://maps.google.com/maps?cbll=42.500457,-83.214103&layer=c",False
752055280,False,finalized,1,7/9/15 7:00,private_house,1.0,yes,1.0,yes,1.0,"28401-28501 Pierce Street, Southfield, MI 48076, USA",,42.49866152,-83.21202626,,,"http://maps.google.com/maps?cbll=42.498662,-83.212026&layer=c",False
752055281,False,finalized,1,7/9/15 6:40,,,not_avail,1.0,,,"9610 Cresta Drive, Los Angeles, CA 90035, USA",,34.04653515,-118.3974517,,,"http://maps.google.com/maps?cbll=34.046535,-118.397452&layer=c",False
752055282,False,finalized,1,7/9/15 6:30,private_house,1.0,yes,1.0,yes,1.0,"2212-2298 Beverwil Drive, Los Angeles, CA 90034, USA",,34.04418139,-118.3988872,,,"http://maps.google.com/maps?cbll=34.044181,-118.398887&layer=c",False
752055283,False,finalized,1,7/9/15 6:40,private_house,1.0,yes,1.0,yes,1.0,"2055 East Woodman Drive, Tempe, AZ 85283, USA",,33.3619836,-111.900322,,,"http://maps.google.com/maps?cbll=33.361984,-111.900322&layer=c",False
752055284,False,finalized,1,7/9/15 6:53,private_house,1.0,yes,1.0,yes,1.0,"1898 East Bendix Drive, Tempe, AZ 85283, USA",,33.35951353,-111.9056334,,,"http://maps.google.com/maps?cbll=33.359514,-111.905633&layer=c",False
752055285,False,finalized,1,7/9/15 7:01,private_house,1.0,yes,1.0,yes,1.0,"1117 Basswood Court, Saginaw, TX 76131, USA",,32.87109248,-97.34601117,,,"http://maps.google.com/maps?cbll=32.871092,-97.346011&layer=c",False
752055286,False,finalized,1,7/9/15 6:38,private_house,1.0,yes,1.0,yes,1.0,"1140 Victoria Drive, Saginaw, TX 76131, USA",,32.87436563,-97.34371293,,,"http://maps.google.com/maps?cbll=32.874366,-97.343713&layer=c",False
752055287,False,finalized,1,7/9/15 6:30,,,no,1.0,,,"4993 Minas Drive, San Jose, CA 95136, USA",,37.26049686,-121.8650465,,,"http://maps.google.com/maps?cbll=37.260497,-121.865047&layer=c",False
752055288,False,finalized,1,7/9/15 6:40,private_house,1.0,yes,1.0,yes,1.0,"4388 Hendrix Way, San Jose, CA 95124, USA",,37.25653463,-121.9061228,,,"http://maps.google.com/maps?cbll=37.256535,-121.906123&layer=c",False
752055289,False,finalized,1,7/9/15 7:03,private_house,1.0,yes,1.0,yes,1.0,"4860 Cherry Avenue, San Jose, CA 95118, USA",,37.25857823,-121.8838775,,,"http://maps.google.com/maps?cbll=37.258578,-121.883877&layer=c",False
752055290,False,finalized,1,7/9/15 6:51,private_house,1.0,yes,1.0,yes,1.0,"4234 Mountcastle Way, San Jose, CA 95136, USA",,37.26768486,-121.8690354,,,"http://maps.google.com/maps?cbll=37.267685,-121.869035&layer=c",False
752055291,False,finalized,1,7/9/15 6:46,private_house,1.0,yes,1.0,no,1.0,"5098 Pearl Avenue, San Jose, CA 95136, USA",,37.25973255,-121.8629332,,,"http://maps.google.com/maps?cbll=37.259733,-121.862933&layer=c",False
752055292,False,finalized,1,7/9/15 6:38,,,no,1.0,,,"535 West Capitol Expressway, San Jose, CA 95136, USA",,37.27495391,-121.8524822,,,"http://maps.google.com/maps?cbll=37.274954,-121.852482&layer=c",False
752055293,False,finalized,1,7/9/15 6:34,private_house,1.0,yes,1.0,yes,1.0,"4255 Rosenbaum Avenue, San Jose, CA 95136, USA",,37.27319947,-121.8368984,,,"http://maps.google.com/maps?cbll=37.273199,-121.836898&layer=c",False
752055294,False,finalized,1,7/9/15 7:02,,,not_avail,1.0,,,"4250 Monterey Highway, San Jose, CA 95111, USA",,37.27585543,-121.8310219,,,"http://maps.google.com/maps?cbll=37.275855,-121.831022&layer=c",False
752055295,False,finalized,1,7/9/15 6:42,private_house,1.0,yes,1.0,yes,1.0,"924-998 Greatwood Glen Drive, Sugar Land, TX 77479, USA",,29.54691699,-95.68615348,,,"http://maps.google.com/maps?cbll=29.546917,-95.686153&layer=c",False
752055296,False,finalized,1,7/9/15 6:53,private_house,1.0,yes,1.0,yes,1.0,"8102 Cross Trail Drive, Sugar Land, TX 77479, USA",,29.54406377,-95.66742229,,,"http://maps.google.com/maps?cbll=29.544064,-95.667422&layer=c",False
752055297,False,finalized,1,7/9/15 6:27,private_house,1.0,yes,1.0,yes,1.0,"8714 Rippling Water Drive, Sugar Land, TX 77479, USA",,29.55955497,-95.66077797,,,"http://maps.google.com/maps?cbll=29.559555,-95.660778&layer=c",False
752055298,False,finalized,1,7/9/15 6:44,private_house,1.0,yes,1.0,yes,1.0,"5930 Stratford Gardens Drive, Sugar Land, TX 77479, USA",,29.56048811,-95.63404193,,,"http://maps.google.com/maps?cbll=29.560488,-95.634042&layer=c",False
752055299,False,finalized,1,7/9/15 6:28,private_house,1.0,yes,1.0,yes,1.0,"5203 Hadfield Court, Sugar Land, TX 77479, USA",,29.56111177,-95.63316169,,,"http://maps.google.com/maps?cbll=29.561112,-95.633162&layer=c",False
752055300,False,finalized,1,7/9/15 6:43,private_house,1.0,yes,1.0,yes,1.0,"7556 Luz De Lumbre Avenue, El Paso, TX 79912, USA",,31.87363632,-106.5708648,,,"http://maps.google.com/maps?cbll=31.873636,-106.570865&layer=c",False
752055301,False,finalized,1,7/9/15 6:50,private_house,1.0,yes,1.0,yes,1.0,"1465 Desierto Rico Avenue, El Paso, TX 79912, USA",,31.87408886,-106.5666838,,,"http://maps.google.com/maps?cbll=31.874089,-106.566684&layer=c",False
752055302,False,finalized,1,7/9/15 7:05,private_house,1.0,yes,1.0,yes,1.0,"45-51 Whitehall Boulevard, Garden City, NY 11530, USA",,40.72126626,-73.65672027,,,"http://maps.google.com/maps?cbll=40.721266,-73.656720&layer=c",False
752055303,False,finalized,1,7/9/15 6:51,private_house,1.0,yes,1.0,yes,1.0,"34 Roxbury Road, Garden City, NY 11530, USA",,40.72024256,-73.66394165,,,"http://maps.google.com/maps?cbll=40.720243,-73.663942&layer=c",False
752055304,False,finalized,1,7/9/15 6:45,private_house,1.0,yes,1.0,yes,1.0,"10441 Southwest 46th Street, Miami, FL 33165, USA",,25.7251367,-80.36462556,,,"http://maps.google.com/maps?cbll=25.725137,-80.364626&layer=c",False
752055305,False,finalized,1,7/9/15 6:39,private_house,1.0,yes,1.0,yes,1.0,"4301 Southwest 107th Avenue, Miami, FL 33165, USA",,25.72730827,-80.36669022,,,"http://maps.google.com/maps?cbll=25.727308,-80.366690&layer=c",False
752055306,False,finalized,1,7/9/15 6:39,private_house,1.0,yes,1.0,yes,1.0,"3917 Aspen Drive, West Des Moines, IA 50265, USA",,41.58272191,-93.75743325,,,"http://maps.google.com/maps?cbll=41.582722,-93.757433&layer=c",False
752055307,False,finalized,1,7/9/15 6:29,private_house,1.0,yes,1.0,yes,1.0,"3916 Pommel Place, West Des Moines, IA 50265, USA",,41.58125255,-93.75743646,,,"http://maps.google.com/maps?cbll=41.581253,-93.757436&layer=c",False
752055308,False,finalized,1,7/9/15 6:31,,,no,1.0,,,"2701-2799 Phelan Lane, Redondo Beach, CA 90278, USA",,33.88003885,-118.3664398,,,"http://maps.google.com/maps?cbll=33.880039,-118.366440&layer=c",False
752055309,False,finalized,1,7/9/15 7:01,private_house,1.0,yes,1.0,yes,1.0,"2106 Gates Avenue, Redondo Beach, CA 90278, USA",,33.87835332,-118.3742739,,,"http://maps.google.com/maps?cbll=33.878353,-118.374274&layer=c",False
752055310,False,finalized,1,7/9/15 6:46,private_house,1.0,yes,1.0,no,1.0,"3849-3899 47th Street, Metairie, LA 70001, USA",,29.98486546,-90.1693276,,,"http://maps.google.com/maps?cbll=29.984865,-90.169328&layer=c",False
752055311,False,finalized,1,7/9/15 6:42,private_house,1.0,yes,1.0,yes,1.0,"521 Kim Street, Metairie, LA 70001, USA",,29.98746555,-90.164639,,,"http://maps.google.com/maps?cbll=29.987466,-90.164639&layer=c",False
752055312,False,finalized,1,7/9/15 6:58,private_house,1.0,yes,1.0,yes,1.0,"3603 Woodhaven Court, Midland, TX 79707, USA",,32.02222576,-102.1314446,,,"http://maps.google.com/maps?cbll=32.022226,-102.131445&layer=c",False
752055313,False,finalized,1,7/9/15 6:47,private_house,1.0,yes,1.0,yes,1.0,"3304 Camarie Avenue, Midland, TX 79707, USA",,32.01749492,-102.1249239,,,"http://maps.google.com/maps?cbll=32.017495,-102.124924&layer=c",False
752055314,False,finalized,1,7/9/15 6:34,private_house,1.0,yes,1.0,yes,1.0,"1114 Clancy Drive Northeast, Albuquerque, NM 87112, USA",,35.09287474,-106.5386758,,,"http://maps.google.com/maps?cbll=35.092875,-106.538676&layer=c",False
752055315,False,finalized,1,7/9/15 6:27,private_house,1.0,yes,1.0,yes,1.0,"1513 Conchas Street Northeast, Albuquerque, NM 87112, USA",,35.09711627,-106.5362565,,,"http://maps.google.com/maps?cbll=35.097116,-106.536257&layer=c",False
752055316,False,finalized,1,7/9/15 6:54,,,no,1.0,,,"3607-3609 South Clement Avenue, Milwaukee, WI 53207, USA",,42.97905169,-87.89479316,,,"http://maps.google.com/maps?cbll=42.979052,-87.894793&layer=c",False
752055317,False,finalized,1,7/9/15 6:39,private_house,1.0,yes,1.0,yes,1.0,"7411 West 90th Street, Los Angeles, CA 90045, USA",,33.95531292,-118.4248859,,,"http://maps.google.com/maps?cbll=33.955313,-118.424886&layer=c",False
752055318,False,finalized,1,7/9/15 6:55,private_house,1.0,yes,1.0,yes,1.0,"7512 West 80th Street, Los Angeles, CA 90045, USA",,33.96351542,-118.4293991,,,"http://maps.google.com/maps?cbll=33.963515,-118.429399&layer=c",False
752055319,False,finalized,1,7/9/15 6:44,private_house,1.0,yes,1.0,yes,1.0,"6427-6439 West 87th Street, Los Angeles, CA 90045, USA",,33.95849585,-118.4003062,,,"http://maps.google.com/maps?cbll=33.958496,-118.400306&layer=c",False
752055320,False,finalized,1,7/9/15 7:02,private_house,1.0,yes,1.0,yes,1.0,"6746 Bollinger Road, San Jose, CA 95129, USA",,37.3093486,-122.0224012,,,"http://maps.google.com/maps?cbll=37.309349,-122.022401&layer=c",False
752055321,False,finalized,1,7/9/15 7:03,private_house,1.0,yes,1.0,yes,1.0,"1062 South Blaney Avenue, San Jose, CA 95129, USA",,37.30714776,-122.0237145,,,"http://maps.google.com/maps?cbll=37.307148,-122.023715&layer=c",False
752055322,False,finalized,1,7/9/15 6:29,private_house,1.0,yes,1.0,yes,1.0,"820 Forest Avenue, Royal Oak, MI 48067, USA",,42.49592179,-83.135061,,,"http://maps.google.com/maps?cbll=42.495922,-83.135061&layer=c",False
752055323,False,finalized,1,7/9/15 6:39,private_house,1.0,yes,1.0,yes,1.0,"515 Potter Avenue, Royal Oak, MI 48067, USA",,42.49357898,-83.13616239,,,"http://maps.google.com/maps?cbll=42.493579,-83.136162&layer=c",False
752055324,False,finalized,1,7/9/15 6:59,private_house,1.0,yes,1.0,yes,1.0,"4328-4330 East 119th Way, Thornton, CO 80233, USA",,39.91332015,-104.9333208,,,"http://maps.google.com/maps?cbll=39.913320,-104.933321&layer=c",False
752055325,False,finalized,1,7/9/15 6:46,private_house,1.0,yes,1.0,yes,1.0,"12294 Bellaire Circle, Thornton, CO 80241, USA",,39.92005619,-104.9357487,,,"http://maps.google.com/maps?cbll=39.920056,-104.935749&layer=c",False
752055326,False,finalized,1,7/9/15 6:59,private_house,1.0,yes,1.0,yes,1.0,"1533 Lafayette Road, Claremont, CA 91711, USA",,34.11225716,-117.7270614,,,"http://maps.google.com/maps?cbll=34.112257,-117.727061&layer=c",False
752055327,False,finalized,1,7/9/15 6:58,private_house,1.0,yes,1.0,yes,1.0,"706 Scripps Drive, Claremont, CA 91711, USA",,34.11632561,-117.7268929,,,"http://maps.google.com/maps?cbll=34.116326,-117.726893&layer=c",False
752055328,False,finalized,1,7/9/15 6:48,private_house,1.0,yes,1.0,yes,1.0,"824 Carlisle Boulevard Northeast, Albuquerque, NM 87106, USA",,35.09006377,-106.603918,,,"http://maps.google.com/maps?cbll=35.090064,-106.603918&layer=c",False
752055329,False,finalized,1,7/9/15 6:42,private_house,1.0,yes,1.0,yes,1.0,"4414 Avenida Del Sol Northeast, Albuquerque, NM 87110, USA",,35.09134175,-106.598082,,,"http://maps.google.com/maps?cbll=35.091342,-106.598082&layer=c",False
752055330,False,finalized,1,7/9/15 7:04,private_house,1.0,yes,1.0,yes,1.0,"3034 Shore Road, Bellmore, NY 11710, USA",,40.64559846,-73.53043298,,,"http://maps.google.com/maps?cbll=40.645598,-73.530433&layer=c",False
752055331,False,finalized,1,7/9/15 6:45,private_house,1.0,yes,1.0,yes,1.0,"2488 Harbor Lane, Bellmore, NY 11710, USA",,40.6471739,-73.52943432,,,"http://maps.google.com/maps?cbll=40.647174,-73.529434&layer=c",False
752055332,False,finalized,1,7/9/15 6:34,private_house,1.0,yes,1.0,yes,1.0,"30725 Normal Street, Roseville, MI 48066, USA",,42.52216099,-82.93552244,,,"http://maps.google.com/maps?cbll=42.522161,-82.935522&layer=c",False
